username,date,text,cleaned_text,lemmantized_text
CollinRugg,2023-08-02 23:03:52+00:00,"Any rational person would look at these two graphs and at the very least be suspicious. In graph 1, you see the historical voting trends for bellwether counties that, up until 2020, correctly voted for the next president. In graph 2, you see that 143,379 ballots were dumped at 3:42AM in Wisconsin the day after the 2020 election, giving Biden the lead. If you think this is at least somewhat suspicious, congratulations: You are now considered a threat to 'democracy' and a target of the Biden DOJ.",rational person would look two graphs least suspicious graph see historical voting trends bellwether counties correctly voted next president graph see ballots dumped wisconsin day election giving biden lead think least somewhat suspicious congratulations considered threat democracy target biden doj,rational person would look two graph least suspicious graph see historical voting trend bellwether county correctly voted next president graph see ballot dumped wisconsin day election giving biden lead think least somewhat suspicious congratulation considered threat democracy target biden doj
CollinRugg,2023-08-02 18:55:21+00:00,"NEW: Texas governor Greg Abbott reveals he has bussed over 28,000 illegal immigrants to sanctuary cities like Washington DC, New York and Chicago. After virtue signaling for years by calling their cities ‘sanctuary cities’, Democrats like NYC Mayor Adams are starting to sound a lot like ‘far right Republicans’ by calling for border security. “We need to control the border. We need to call a state of emergency, and we need to properly fund this national crisis,” Adams said. So when Republicans say this it’s ‘racist’ but not when the left says it? I’m confused.",texas governor greg abbott reveals bussed illegal immigrants sanctuary cities like washington dc york chicago virtue signaling years calling cities sanctuary cities democrats like nyc mayor adams starting sound lot like far right republicans calling border security need control border need call state emergency need properly fund national crisis adams said republicans say racist left says confused,texas governor greg abbott reveals bussed illegal immigrant sanctuary city like washington dc york chicago virtue signaling year calling city sanctuary city democrat like nyc mayor adam starting sound lot like far right republican calling border security need control border need call state emergency need properly fund national crisis adam said republican say racist left say confused
CollinRugg,2023-08-02 17:00:34+00:00,"BIDENOMICS: The United States credit rating has been downgraded from a AAA rating as US debt continues to skyrocket. ""Fitch has downgraded the U.S. credit rating to AA+ from AAA.” In an attempt to help shield Biden from criticism, Fitch is trying to blame January 6th for the downgrade. ""You have the debt ceiling, you have Jan. 6. Clearly, if you look at polarization with both parties ... the Democrats have gone further left and Republicans further right, so the middle is kind of falling apart basically,"" said senior director at Fitch Ratings Richard Francis. Clown world 🤡",bidenomics united states credit rating downgraded aaa rating us debt continues skyrocket fitch downgraded yous credit rating aa aaa attempt help shield biden criticism fitch trying blame january th downgrade debt ceiling january clearly look polarization parties democrats gone left republicans right middle kind falling apart basically said senior director fitch ratings richard francis clown world,bidenomics united state credit rating downgraded aaa rating u debt continues skyrocket fitch downgraded yous credit rating aa aaa attempt help shield biden criticism fitch trying blame january th downgrade debt ceiling january clearly look polarization party democrat gone left republican right middle kind falling apart basically said senior director fitch rating richard francis clown world
CollinRugg,2023-08-02 05:04:22+00:00,"To the media & Washington Uniparty who can’t fathom why Trump’s poll numbers go up after every indictment: There is a growing population of voters who hate YOU more than they love any Republican candidate. I’ll let 2016 Michael Moore explain it: “Corporate America hates Trump. Wall Street hates Trump. The career politicians hate Trump. The media hates Trump…” “The enemy of my enemy is who I'm voting for on November 8th. Yes, on November 8th, you, Joe Blow, Steve Blow, Bob Blow, Billy. Blow, Billy Bob, blow all the blows get to go and blow up the whole goddamn system because it's your right.” “Trump's election is going to be the biggest fuck you ever recorded in human history, and it will feel good…",media washington uniparty cannot fathom trumps poll numbers go every indictment growing population voters hate love republican candidate ill let michael moore explain corporate america hates trump wall street hates trump career politicians hate trump media hates trump enemy enemy voting november th yes november th joe blow steve blow bob blow billy blow billy bob blow blows get go blow whole goddamn system right trumps election going biggest fuck ever recorded human history feel good,medium washington uniparty cannot fathom trump poll number go every indictment growing population voter hate love republican candidate ill let michael moore explain corporate america hate trump wall street hate trump career politician hate trump medium hate trump enemy enemy voting november th yes november th joe blow steve blow bob blow billy blow billy bob blow blow get go blow whole goddamn system right trump election going biggest fuck ever recorded human history feel good
CollinRugg,2023-08-02 00:57:33+00:00,"JUST IN: Vivek Ramaswamy strongly defends Donald Trump after the former president was indicted by the Biden Department of ‘Justice.’ Vivek specifically blamed censorship for the J6 attack, including how the FBI and Big Tech colluded to censor the Hunter Biden laptop story. “It would be easier for me if Donald Trump were eliminated from competition. That's not how I wanna win. This is not about politics. To me, this is about first principles. We do not want to become a country where the party in power is able to use Banana Republic like tactics to eliminate its political opponents.” 🔥🔥🔥",vivek ramaswamy strongly defends donald trump former president indicted biden department justice vivek specifically blamed censorship attack including fbi big tech colluded censor hunter biden laptop story would easier donald trump eliminated competition want win politics first principles want become country party power able use banana republic like tactics eliminate political opponents,vivek ramaswamy strongly defends donald trump former president indicted biden department justice vivek specifically blamed censorship attack including fbi big tech colluded censor hunter biden laptop story would easier donald trump eliminated competition want win politics first principle want become country party power able use banana republic like tactic eliminate political opponent
CollinRugg,2023-08-01 23:43:12+00:00,"BREAKING: Donald Trump has been indicted in the January 6th probe led by Jack Smith, specifically for 'conspiracy to defraud the United States.' Challenge the Washington Elites and they will put you in prison. Trump is being indicted for questioning the 2020 election, an election that was unlike any election in history. Never in modern American history has a presidential candidate won 80+% of bellwether counties but lost the election. Never have we seen such a commanding win from a presidential candidate in states like Florida and Ohio, but then hundreds of thousands of 'mail-in ballots' flow in in other states and are slowly counted for a week after the election. Think this is suspicious? Well if you ask questions they will indict you... Just look at Trump.",donald trump indicted january th probe led jack smith specifically conspiracy defraud united states challenge washington elites put prison trump indicted questioning election election unlike election history never modern american history presidential candidate bellwether counties lost election never seen commanding win presidential candidate states like florida ohio hundreds thousands mailin ballots flow states slowly counted week election think suspicious well ask questions indict look trump,donald trump indicted january th probe led jack smith specifically conspiracy defraud united state challenge washington elite put prison trump indicted questioning election election unlike election history never modern american history presidential candidate bellwether county lost election never seen commanding win presidential candidate state like florida ohio hundred thousand mailin ballot flow state slowly counted week election think suspicious well ask question indict look trump
CollinRugg,2023-08-01 22:40:11+00:00,"NEW: Democrat Illinois governor J.B. Pritzker has signed legislation allowing illegal immigrants to become police officers meaning American citizens could be cited and arrested by an illegal. The insane legislation states that an ""individual who is not a citizen but is legally authorized to work in the United States under federal law is authorized to apply for the position of police officer, subject to all requirements and limitations, other than citizenship..."" The legislation also allows Deferred Action for Childhood Arrivals (DACA) illegals to apply. Imagine getting arrested by someone who illegally entered the country... Clown world.",democrat illinois governor jb pritzker signed legislation allowing illegal immigrants become police officers meaning american citizens could cited arrested illegal insane legislation states individual citizen legally authorized work united states federal law authorized apply position police officer subject requirements limitations citizenship legislation also allows deferred action childhood arrivals daca illegals apply imagine getting arrested someone illegally entered country clown world,democrat illinois governor jb pritzker signed legislation allowing illegal immigrant become police officer meaning american citizen could cited arrested illegal insane legislation state individual citizen legally authorized work united state federal law authorized apply position police officer subject requirement limitation citizenship legislation also allows deferred action childhood arrival daca illegals apply imagine getting arrested someone illegally entered country clown world
CollinRugg,2023-08-01 19:20:34+00:00,"BREAKING: Hunter Biden told his then-business partner Devon Archer to purchase a burner phone just 3 days before a meeting was set up with VP Joe Biden at the White House. Who buys a burner phone unless they are planning on doing something illegal? Weeks later after the White House meeting, it was announced that Archer and Hunter would be joining the board at Ukrainian gas company, Burisma. ""Buy a cell phone from a 7/11 or CVS tmrw and ill do the same,"" Hunter said in an email on April 13, 2014 obtained by the Daily Mail. As noted by the Daily Mail, Hunter ""kept 13 phone numbers active on his AT&T account – and some may have even belonged to Joe Biden."" Nothing going on here, folks!",hunter biden told thenbusiness partner devon archer purchase burner phone days meeting set vp joe biden white house buys burner phone unless planning something illegal weeks later white house meeting announced archer hunter would joining board ukrainian gas company burisma buy cell phone cvs tomorrow ill hunter said email april obtained daily mail noted daily mail hunter kept phone numbers active att account may even belonged joe biden nothing going folks,hunter biden told thenbusiness partner devon archer purchase burner phone day meeting set vp joe biden white house buy burner phone unless planning something illegal week later white house meeting announced archer hunter would joining board ukrainian gas company burisma buy cell phone cv tomorrow ill hunter said email april obtained daily mail noted daily mail hunter kept phone number active att account may even belonged joe biden nothing going folk
CollinRugg,2023-08-01 19:43:16+00:00,Full story: https://t.co/eEBxlZ0uCI,full story,full story
CollinRugg,2023-08-01 16:51:01+00:00,JUST NOW: Democrat Rep. Dan Goldman tries arguing that Joe Biden had no clue who he was having business conversations with & the conversations somehow had to do with Beau Biden’s death. Goldman is giving Adam Schiff a run for his money 🤡 This is the same man who tried arguing that Hunter Biden was a *victim* of the U.S. justice system. “There may be approximately 20 times when in one of those conversations Hunter Biden would put his father at a dinner…” “Most of the time Joe didn't even know who the people were.” Clown show.,democrat rep dan goldman tries arguing joe biden clue business conversations conversations somehow beau bidens death goldman giving adam schiff run money man tried arguing hunter biden victim yous justice system may approximately times one conversations hunter biden would put father dinner time joe even know people clown show,democrat rep dan goldman try arguing joe biden clue business conversation conversation somehow beau bidens death goldman giving adam schiff run money man tried arguing hunter biden victim yous justice system may approximately time one conversation hunter biden would put father dinner time joe even know people clown show
CollinRugg,2023-08-01 15:22:57+00:00,"“Nothing shady is going on with Hunter Biden and his overseas business.” “Hunter’s laptop is Russian disinformation.” “Okay, the laptop is real but it doesn’t prove anything.” “There is no proof who ‘the Big Guy’ is.” “Okay, the Big Guy is Joe Biden but he still didn’t do anything wrong.” “Joe Biden never got paid for Hunter’s overseas business dealings.” “Okay, Hunter Biden said Joe got paid but there is no proof.” “Joe Biden had no knowledge of his son’s business dealings.” “Okay, Joe knew about the dealings but he didn’t partake in them.” “Okay, Joe took business calls with Hunter but they were just talking about the weather!” You are here 👆",nothing shady going hunter biden overseas business hunters laptop russian disinformation okay laptop real prove anything proof big guy okay big guy joe biden still anything wrong joe biden never got paid hunters overseas business dealings okay hunter biden said joe got paid proof joe biden knowledge sons business dealings okay joe knew dealings partake okay joe took business calls hunter talking weather,nothing shady going hunter biden overseas business hunter laptop russian disinformation okay laptop real prove anything proof big guy okay big guy joe biden still anything wrong joe biden never got paid hunter overseas business dealing okay hunter biden said joe got paid proof joe biden knowledge son business dealing okay joe knew dealing partake okay joe took business call hunter talking weather
CollinRugg,2023-08-01 02:00:43+00:00,"NEW: Legal scholar Jon Turley believes the Biden family business dealings are shaping up to be “one of the greatest corruption scandals in the history of Washington” while reacting to Archer’s testimony. Despite the left’s claims of ‘no evidence of wrongdoing’ by Biden the facts speak for themselves. 1. Devon Archer confirmed Joe Biden was on 20+ calls with Hunter about business. 2. Hunter Biden *himself* confirmed multiple times on his ‘laptop from hell’ that his father was getting paid for his overseas business deals (10% for the big guy) 3. Joe Biden bragged about getting Ukrainian prosecutor Viktor Shokin fired, the same man Burisma paid Biden $5M to fire according to the FD-1023 form. Connect the dots. It doesn’t take a rocket scientist.",legal scholar jon turley believes biden family business dealings shaping one greatest corruption scandals history washington reacting archers testimony despite lefts claims evidence wrongdoing biden facts speak devon archer confirmed joe biden calls hunter business hunter biden confirmed multiple times laptop hell father getting paid overseas business deals big guy joe biden bragged getting ukrainian prosecutor viktor shokin fired man burisma paid biden fire according form connect dots take rocket scientist,legal scholar jon turley belief biden family business dealing shaping one greatest corruption scandal history washington reacting archer testimony despite left claim evidence wrongdoing biden fact speak devon archer confirmed joe biden call hunter business hunter biden confirmed multiple time laptop hell father getting paid overseas business deal big guy joe biden bragged getting ukrainian prosecutor viktor shokin fired man burisma paid biden fire according form connect dot take rocket scientist
CollinRugg,2023-07-31 23:17:45+00:00,"NEW: Hunter Biden lied to judge Maryellen Noreika under oath by claiming that he was a member of the Connecticut bar according to the Daily Mail. ""You're member of the bar?"" Noreika asked. ""Yes..."" Hunter said. ""District of Columbia & Connecticut."" What Hunter didn't say was that he was suspended from practicing law two years earlier for failing to pay his annual fees. Connecticut lawyer Kevin Rennie says the statement from Hunter is ""extraordinary."" ""A lawyer who is asked under oath where he is admitted to practice and does not include in his response that he is suspended from practice in one of them has misled the court."" The Hunter Biden train wreck continues...",hunter biden lied judge maryellen noreika oath claiming member connecticut bar according daily mail member bar noreika asked yes hunter said district columbia connecticut hunter say suspended practicing law two years earlier failing pay annual fees connecticut lawyer kevin rennie says statement hunter extraordinary lawyer asked oath admitted practice include response suspended practice one misled court hunter biden train wreck continues,hunter biden lied judge maryellen noreika oath claiming member connecticut bar according daily mail member bar noreika asked yes hunter said district columbia connecticut hunter say suspended practicing law two year earlier failing pay annual fee connecticut lawyer kevin rennie say statement hunter extraordinary lawyer asked oath admitted practice include response suspended practice one misled court hunter biden train wreck continues
CollinRugg,2023-07-31 20:49:01+00:00,"BREAKING: Joe Biden was on more than 20 different business calls with Hunter Biden according to Devon Archer. What exactly is Joe Biden trying to hide? ""We have Devon Archer coming out and telling the truth that Hunter Biden and Joe Biden spoke over 20 times about his business deals, not about the weather, not about what was for lunch about his business deals,"" said Marjorie Taylor Greene to the Daily Mail. Here is Joe Biden denying over and over again that he spoke with his son about foreign business:",joe biden different business calls hunter biden according devon archer exactly joe biden trying hide devon archer coming telling truth hunter biden joe biden spoke times business deals weather lunch business deals said marjorie taylor greene daily mail joe biden denying spoke son foreign business,joe biden different business call hunter biden according devon archer exactly joe biden trying hide devon archer coming telling truth hunter biden joe biden spoke time business deal weather lunch business deal said marjorie taylor greene daily mail joe biden denying spoke son foreign business
CollinRugg,2023-07-31 20:01:11+00:00,"BREAKING: Democrat Rep. Dan Goldman appears flustered after listening to Devon Archer’s testimony as he tries covering for Biden family lies. Reporter: “Doesn't it contradict the president's statements that he never talked to Hunter’s business associates?” Goldman: “I don't know what his comment is and if, if we're gonna, well, I don't, I don't think that's what he said. He never said that he has never spoken to anyone…” Biggest clown award in Congress goes to Dan Goldman 🤡",democrat rep dan goldman appears flustered listening devon archers testimony tries covering biden family lies reporter contradict presidents statements never talked hunters business associates goldman know comment going well think said never said never spoken anyone biggest clown award congress goes dan goldman,democrat rep dan goldman appears flustered listening devon archer testimony try covering biden family lie reporter contradict president statement never talked hunter business associate goldman know comment going well think said never said never spoken anyone biggest clown award congress go dan goldman
CollinRugg,2023-07-31 17:08:04+00:00,"JUST IN: Hunter Biden’s former friend and business partner Devon Archer arrives on Capitol Hill with a smile on his face as he prepares to testify against the Biden Crime Family. Archer had a falling out with the Biden family back in 2019 after he appeared to be completely betrayed by them. In a message sent on March 6, 2019, Archer texted Hunter: “Why did your dad's administration appointees arrest me and try and put me in jail? Just curious.” “Why would they try and ruin my family and destroy my kids and no one from your family's side step in and at least try to help me. I don't get it. And I'm depressed.” Everything the Biden’s touch turns to flames.",hunter bidens former friend business partner devon archer arrives capitol hill smile face prepares testify biden crime family archer falling biden family back appeared completely betrayed message sent march archer texted hunter dads administration appointees arrest try put jail curious would try ruin family destroy kids one familys side step least try help get depressed everything bidens touch turns flames,hunter bidens former friend business partner devon archer arrives capitol hill smile face prepares testify biden crime family archer falling biden family back appeared completely betrayed message sent march archer texted hunter dad administration appointee arrest try put jail curious would try ruin family destroy kid one family side step least try help get depressed everything bidens touch turn flame
CollinRugg,2023-07-31 17:58:35+00:00,FLASHBACK: Devon Archer Shreds Hunter Biden Over Text After Hunter Asks For Lunch Money https://t.co/RxGRNAyBei,flashback devon archer shreds hunter biden text hunter asks lunch money,flashback devon archer shred hunter biden text hunter asks lunch money
CollinRugg,2023-07-31 14:59:58+00:00,"NEW: CNN contributor Scott Jennings absolutely obliterates CNN host who tries arguing that Joe Biden is a ‘family man.’ CNN: “The president has made being a family man a central part of his political identity.” Jennings: “It's not Republicans who made Hunter Biden into a complete scumbag…” “The ignoring his own daughter for four years and the president hanging up a stocking for the dog and not for his seventh grandchild.” CNN: *Tries blaming it on addiction* Jennings: “A lot of families deal with addiction and you know who ends up picking up the pieces? The grandparents, the grandparents would not acknowledge this little girl. It is offensive.” 🔥🔥🔥",cnn contributor scott jennings absolutely obliterates cnn host tries arguing joe biden family man cnn president made family man central part political identity jennings republicans made hunter biden complete scumbag ignoring daughter four years president hanging stocking dog seventh grandchild cnn tries blaming addiction jennings lot families deal addiction know ends picking pieces grandparents grandparents would acknowledge little girl offensive,cnn contributor scott jennings absolutely obliterates cnn host try arguing joe biden family man cnn president made family man central part political identity jennings republican made hunter biden complete scumbag ignoring daughter four year president hanging stocking dog seventh grandchild cnn try blaming addiction jennings lot family deal addiction know end picking piece grandparent grandparent would acknowledge little girl offensive
CollinRugg,2023-07-31 02:20:53+00:00,The city of San Francisco is launching an investigation into the X sign Elon Musk installed on top of X headquarters in SF. Here are things that San Francisco won’t investigate you for: 1. Defecating on the sidewalk. 2. Stealing and launching a car over a cliff. 3. Shooting up heroin in public. 4. Assaulting Asian Americans in public. 5. Assaulting elderly people in public. 6. Assaulting literally anyone in public. 7. Shoplifting and robbery. 8. Stealing vehicles. 9. Setting up a tent city on busy sidewalks. 10. Dealing drugs. Clown city 🤡,city san francisco launching investigation sign elon musk installed top headquarters sf things san francisco investigate defecating sidewalk stealing launching car cliff shooting heroin public assaulting asian americans public assaulting elderly people public assaulting literally anyone public shoplifting robbery stealing vehicles setting tent city busy sidewalks dealing drugs clown city,city san francisco launching investigation sign elon musk installed top headquarters sf thing san francisco investigate defecating sidewalk stealing launching car cliff shooting heroin public assaulting asian american public assaulting elderly people public assaulting literally anyone public shoplifting robbery stealing vehicle setting tent city busy sidewalk dealing drug clown city
CollinRugg,2023-07-30 22:53:19+00:00,"NEW: Former Attorney General Bill Barr says he will ‘jump off’ a bridge if Donald Trump wins 2024 GOP primaries. “I have made clear that I strongly oppose Trump for the nomination and will not endorse Trump,” Barr said. When he was asked how he would vote in the 2024 election, Barr said: “I’ll jump off that bridge when I get to it.” Has someone asked Bill Barr why he protected the Biden Crime Family?",former attorney general bill barr says jump bridge donald trump wins gop primaries made clear strongly oppose trump nomination endorse trump barr said asked would vote election barr said ill jump bridge get someone asked bill barr protected biden crime family,former attorney general bill barr say jump bridge donald trump win gop primary made clear strongly oppose trump nomination endorse trump barr said asked would vote election barr said ill jump bridge get someone asked bill barr protected biden crime family
CollinRugg,2023-07-30 18:04:41+00:00,"BREAKING: The Department of ‘Justice’ is trying to have Hunter Biden’s former business partner Devon Archer arrested before he is set to testify against the Biden Crime Family on Monday. The DOJ doesn’t even care at this point that their corruption is on full display for all to see. “The letter from the Department of Justice is trying to nudge the judge to go ahead and sentence Devin Archer for something unrelated to what we're gonna be talking to him about tomorrow,” Rep. Comer said. “It’s odd that it was issued on a Saturday, and it's odd that it's right before he's scheduled to come in to speak in front of the House Oversight Committee and tell the American people the truth about what really went on with Burisma.”",department justice trying hunter bidens former business partner devon archer arrested set testify biden crime family monday doj even care point corruption full display see letter department justice trying nudge judge go ahead sentence devin archer something unrelated going talking tomorrow rep comer said odd issued saturday odd right scheduled come speak front house oversight committee tell american people truth really went burisma,department justice trying hunter bidens former business partner devon archer arrested set testify biden crime family monday doj even care point corruption full display see letter department justice trying nudge judge go ahead sentence devin archer something unrelated going talking tomorrow rep comer said odd issued saturday odd right scheduled come speak front house oversight committee tell american people truth really went burisma
mirandadevine,2023-07-30 17:28:02+00:00,The DOJ is trying to arrest Devon Archer ahead of his bombshell testimony Monday about Joe Biden’s involvement in his son Hunter’s Ukraine business when he was VP. US attorney in the SDNY Damian Williams issued a menacing letter yesterday - Saturday - telling Judge Abrams to order Archer to go to jail immediately to serve a one year sentence for his fraud conviction.,doj trying arrest devon archer ahead bombshell testimony monday joe bidens involvement son hunters ukraine business vp us attorney sdny damian williams issued menacing letter yesterday saturday telling judge abrams order archer go jail immediately serve one year sentence fraud conviction,doj trying arrest devon archer ahead bombshell testimony monday joe bidens involvement son hunter ukraine business vp u attorney sdny damian williams issued menacing letter yesterday saturday telling judge abrams order archer go jail immediately serve one year sentence fraud conviction
CollinRugg,2023-07-30 16:19:09+00:00,"JUST IN: Donald Trump accuses special counsel Jack Smith of “prosecutorial misconduct” as he flat out denies the accusation that he told his head of maintenance to delete security footage. According to the indictment, head of maintenance Carlos De Oliveira told an employee that ""the boss"" wanted security footage deleted. Trump says this is a lie. “Mar-a-lago security tapes were not deleted. They were voluntarily handed over to the thugs, headed up by deranged Jack Smith,” Trump said in a TRUTH post. “We did not even go to court to stop them from getting these tapes. I never told anybody to delete them. Prosecutorial fiction & misconduct! Election interference!” Last night during his Erie, PA rally, Trump had this to say about Jack Smith 🔥 (video below).",donald trump accuses special counsel jack smith prosecutorial misconduct flat denies accusation told head maintenance delete security footage according indictment head maintenance carlos de oliveira told employee boss wanted security footage deleted trump says lie maralago security tapes deleted voluntarily handed thugs headed deranged jack smith trump said truth post even go court stop getting tapes never told anybody delete prosecutorial fiction misconduct election interference last night erie pa rally trump say jack smith video,donald trump accuses special counsel jack smith prosecutorial misconduct flat denies accusation told head maintenance delete security footage according indictment head maintenance carlos de oliveira told employee bos wanted security footage deleted trump say lie maralago security tape deleted voluntarily handed thug headed deranged jack smith trump said truth post even go court stop getting tape never told anybody delete prosecutorial fiction misconduct election interference last night erie pa rally trump say jack smith video
CollinRugg,2023-07-30 04:05:18+00:00,NEW: Donald Trump suggests that President Joe Biden is funding the Ukraine war because he was “illegally paid off” by them. “We're sending now troops over to Europe to fight. We're sending troops to fuel this escalating conflict.” “Not a single American life should be put at risk because Crooked Joe Biden has been illegally paid off. He's been paid off. He's a corrupt president.“ 🔥🔥🔥,donald trump suggests president joe biden funding ukraine war illegally paid sending troops europe fight sending troops fuel escalating conflict single american life put risk crooked joe biden illegally paid paid corrupt president,donald trump suggests president joe biden funding ukraine war illegally paid sending troop europe fight sending troop fuel escalating conflict single american life put risk crooked joe biden illegally paid paid corrupt president
CollinRugg,2023-07-30 00:10:58+00:00,"JUST IN: Hunter Biden used at least 16 different private messaging apps to allegedly hide his sensitive business and personal conversations according to a report from the nonprofit 'Marco Polo.' One of these apps was Wickr which is used among the U.S. armed forces. “We know he downloaded the app Wickr. The app downloaded 226 times from his iCloud account from 2012 onward,” said a source to the New York Post. “I think that’s where you’re going to find the Joe Biden conversations.” “There is no trace of Wickr on the iPhone or the laptop, which means he was very secure with it,” they added. Access to these messages would help connect the dots with Hunter Biden's messages on his laptop where he referred to his father as the 'Big Guy' and even claimed that he was forced to pay his father half his salary. ""It’s really hard. But don’t worry, unlike Pop [Joe], I won’t make you give me half your salary,"" Hunter said to his daughter Naomi. Hunter also footed a $190 a month AT&T bill for Joe. Just imagine what we would find if the Department of 'Justice' actually did their job instead of protecting the Biden Crime Family.",hunter biden used least different private messaging apps allegedly hide sensitive business personal conversations according nonprofit marco polo one apps wickr used among yous armed forces know downloaded app wickr app downloaded times icloud account onward said source york post think going find joe biden conversations trace wickr iphone laptop means secure added access messages would help connect dots hunter bidens messages laptop referred father big guy even claimed forced pay father half salary really hard worry unlike pop joe make give half salary hunter said daughter naomi hunter also footed month att bill joe imagine would find department justice actually job instead protecting biden crime family,hunter biden used least different private messaging apps allegedly hide sensitive business personal conversation according nonprofit marco polo one apps wickr used among yous armed force know downloaded app wickr app downloaded time icloud account onward said source york post think going find joe biden conversation trace wickr iphone laptop mean secure added access message would help connect dot hunter bidens message laptop referred father big guy even claimed forced pay father half salary really hard worry unlike pop joe make give half salary hunter said daughter naomi hunter also footed month att bill joe imagine would find department justice actually job instead protecting biden crime family
CollinRugg,2023-07-29 20:22:46+00:00,NEW: Chicago residents finally realize what it means to vote Democrat as their city is being overran by illegals. Some residents are even threatening violence. “They got one more time to deal with it 'cause otherwise… they're gonna deal with it from the streets. We’re gonna take over it. Nobody's gonna be able to stop us from what we're gonna do to 'em.” You get what you vote for!,chicago residents finally realize means vote democrat city overran illegals residents even threatening violence got one time deal otherwise going deal streets going take nobodys going able stop us going get vote,chicago resident finally realize mean vote democrat city overran illegals resident even threatening violence got one time deal otherwise going deal street going take nobody going able stop u going get vote
CollinRugg,2023-07-29 20:39:40+00:00,Now they're turning on Biden 😂 https://t.co/6RKfFdpSyy,turning biden,turning biden
CollinRugg,2023-07-29 17:10:29+00:00,"NEW: Trump announces plan to end child mutilation in all 50 states “on day one.” Let’s put the doctors who facilitate this in prison too. “On day one, I will sign an executive order to cut federal funding for any school pushing critical race theory, transgender insanity, and other inappropriate racial, sexual or political content on children.” “I will keep men out of women's sports… and I will sign a law prohibiting child sexual mutilation. Can you believe we even have to say this in all 50 states?”",trump announces plan end child mutilation states day one let us put doctors facilitate prison day one sign executive order cut federal funding school pushing critical race theory transgender insanity inappropriate racial sexual political content children keep men womens sports sign law prohibiting child sexual mutilation believe even say states,trump announces plan end child mutilation state day one let u put doctor facilitate prison day one sign executive order cut federal funding school pushing critical race theory transgender insanity inappropriate racial sexual political content child keep men woman sport sign law prohibiting child sexual mutilation believe even say state
CollinRugg,2023-07-29 01:52:23+00:00,"JUST IN: Barack and Michelle Obama were spotted for the first time since the mysterious death of their personal chef Tafari Campbell, playing golf and tennis. They seem pretty distraught about his death. Questions surrounding Campbell's death continue to swirl including why the police call logs were left blank for Campbell's drowning and who the 2nd paddle boarder was that with him at the time of his drowning. ...an athletic man who has experience swimming drowns in a pond outside of Obama's $12M mansion and we have zero answers. Wild.",barack michelle obama spotted first time since mysterious death personal chef tafari campbell playing golf tennis seem pretty distraught death questions surrounding campbells death continue swirl including police call logs left blank campbells drowning nd paddle boarder time drowning athletic man experience swimming drowns pond outside obamas mansion zero answers wild,barack michelle obama spotted first time since mysterious death personal chef tafari campbell playing golf tennis seem pretty distraught death question surrounding campbell death continue swirl including police call log left blank campbell drowning nd paddle boarder time drowning athletic man experience swimming drowns pond outside obamas mansion zero answer wild
CollinRugg,2023-07-28 22:27:53+00:00,"NEW: The Biden regime basically re-wrote Facebook's content moderation policy for them after the White House pressured FB to remove TRUE info on vaccine side effects in an effort to vax millions of Americans. When do we just admit the 1st Amendment doesn't exist? The Surgeon General, according to Facebook, pressured the company to ""remove true information about side effects."" After continuous pressure from the White House, Facebook eventually caved and agreed to change their content moderation policies, meaning even true information could get censored. ""Facebook’s leadership relented in August and agreed to change the company’s content moderation policies because of the Biden Admin’s continued pressure,"" Rep. Jim Jordan explained. In the clip below, Biden says Facebook is killing people. Meanwhile, he was working behind the scenes to delete vaccine side effects from the internet. Your government hates you.",biden regime basically rewrote facebooks content moderation policy white house pressured fb remove true info vaccine side effects effort vax millions americans admit st amendment exist surgeon general according facebook pressured company remove true information side effects continuous pressure white house facebook eventually caved agreed change content moderation policies meaning even true information could get censored facebooks leadership relented august agreed change companys content moderation policies biden admins continued pressure rep jim jordan explained clip biden says facebook killing people meanwhile working behind scenes delete vaccine side effects internet government hates,biden regime basically rewrote facebooks content moderation policy white house pressured fb remove true info vaccine side effect effort vax million american admit st amendment exist surgeon general according facebook pressured company remove true information side effect continuous pressure white house facebook eventually caved agreed change content moderation policy meaning even true information could get censored facebooks leadership relented august agreed change company content moderation policy biden admins continued pressure rep jim jordan explained clip biden say facebook killing people meanwhile working behind scene delete vaccine side effect internet government hate
